name,price,id,description,priority
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4752,5167,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2826,5168,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4384,5169,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2970,5170,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4031,5171,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3109,5172,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,726,5173,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1333,5174,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3569,5175,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2136,5176,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3548,5177,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3100,5178,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1911,5179,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2917,5180,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2892,5181,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1250,5182,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1732,5183,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1804,5184,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3475,5185,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2272,5186,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4198,5187,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4377,5188,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1096,5189,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3630,5190,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3607,5191,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,822,5192,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4176,5193,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3854,5194,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3648,5195,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,897,5196,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1514,5197,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3060,5198,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,544,5199,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,824,5200,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3239,5201,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,601,5202,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4516,5203,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1701,5204,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,811,5205,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2317,5206,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4620,5207,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3511,5208,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3213,5209,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3307,5210,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3775,5211,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2204,5212,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1374,5213,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1960,5214,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2070,5215,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2579,5216,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4280,5217,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2899,5218,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4888,5219,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1070,5220,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3130,5221,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4460,5222,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4844,5223,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3488,5224,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,571,5225,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3438,5226,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2959,5227,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1408,5228,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2196,5229,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1911,5230,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1879,5231,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3116,5232,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,511,5233,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,816,5234,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2257,5235,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3791,5236,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1743,5237,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2514,5238,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2647,5239,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2019,5240,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2585,5241,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1869,5242,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3188,5243,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1501,5244,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4203,5245,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1813,5246,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4690,5247,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1880,5248,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2384,5249,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2887,5250,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,541,5251,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1817,5252,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1612,5253,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1619,5254,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1696,5255,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2919,5256,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3749,5257,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2268,5258,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4399,5259,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4776,5260,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2027,5261,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1576,5262,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3189,5263,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,978,5264,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1102,5265,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2393,5266,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2038,5267,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4340,5268,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4571,5269,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2520,5270,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2960,5271,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2565,5272,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3693,5273,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3294,5274,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2701,5275,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,689,5276,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3428,5277,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4083,5278,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3761,5279,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,866,5280,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4628,5281,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4667,5282,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3437,5283,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4762,5284,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3816,5285,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2156,5286,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2303,5287,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2567,5288,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3552,5289,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3214,5290,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1187,5291,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1664,5292,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4170,5293,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3363,5294,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4879,5295,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4239,5296,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3606,5297,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2091,5298,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3885,5299,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,863,5300,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1207,5301,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4646,5302,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2012,5303,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3944,5304,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2961,5305,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4586,5306,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4370,5307,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1136,5308,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3268,5309,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2979,5310,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1531,5311,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3434,5312,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2161,5313,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1811,5314,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1503,5315,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3341,5316,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1289,5317,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4361,5318,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2220,5319,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4136,5320,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4164,5321,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4567,5322,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1221,5323,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1861,5324,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4258,5325,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3159,5326,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1008,5327,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,4447,5328,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1516,5329,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,1743,5330,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,3594,5331,Electronics,5
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,2023,5332,Electronics,5
