name,price,id,description,priority
Zoryl 1mg Strip Of 15 Tablets,1000,2265,Electronics,2
Zoryl M 4mg Tablet,1643,2266,Electronics,2
Zoryl Mv 1mg Strip Of 10 Tablets,247,2267,Electronics,2
Zoryl Mv 2mg Strip Of 10 Tablets,1830,2268,Electronics,2
Zoryl 3mg Strip Of 15 Tablets,1523,2269,Electronics,2
Zoryl 4mg Strip Of 15 Tablets,218,2270,Electronics,2
Zoryl M4 Forte Tab 15's,1034,2271,Electronics,2
Zoryl M2 Forte Tab 15's,1271,2272,Electronics,2
Zoryl M3 Forte Tab 15's,152,2273,Electronics,2
Zoryl M1 Forte Tab 15's,173,2274,Electronics,2
Zoryl M 1mg Strip Of 20 Tablets,1465,2275,Electronics,2
Zoryl M 2mg Tab 20's,1231,2276,Electronics,2
Zoryl Mv 2/0.3 Mg Tab 10's,999,2277,Electronics,2
Zoryl M3 Tablet 15's,382,2278,Electronics,2
Zoryl M 4mg Tablet 15's,1370,2279,Electronics,2
Zotide 750mcg 3ml Inj,1068,2280,Electronics,2
Zubitin 10mg Tablet,401,2281,Electronics,2
Zucator 100mg Tablet 10's,1780,2282,Electronics,2
Zurig 40mg Strip Of 15 Tablets,1993,2283,Electronics,2
Zy Q 200mg Bottle Of 30 Tablets,1213,2284,Electronics,2
Zycel 200mg Strip Of 10 Capsules,1727,2285,Electronics,2
Zydip 0.05% Lotion 100ml,1196,2286,Electronics,2
Zyloric 100mg Strip Of 10 Tablets,186,2287,Electronics,2
Zyloric 300mg Tablet,222,2288,Electronics,2
Zyndet Bar 150gm,1143,2289,Electronics,2
Zyrova 10mg Strip Of 10 Tablets,1270,2290,Electronics,2
Zyrova C 10mg Capsule,830,2291,Electronics,2
Zytanix 2.5mg Tablet,1813,2292,Electronics,2
Zytanix 5mg Tablet,1576,2293,Electronics,2
X Pecia 1mg Tab 10's,1246,2294,Electronics,2
X Pecia Pro 10% Bottle Of 60gm Gel,1093,2295,Electronics,2
X Pecia Pro 5% Bottle Of 60ml Gel,1603,2296,Electronics,2
X Scar Gel 15gm,988,2297,Electronics,2
X Vir 0.5mg Tablet,1167,2298,Electronics,2
Xafinact 50mg Tablet 10's,218,2299,Electronics,2
Xafinact 100mg Tablet 10's,384,2300,Electronics,2
Xalacom Eye Drops 2.5ml,1540,2301,Electronics,2
Xalatan 0.005% Eye Drops 2.5ml,550,2302,Electronics,2
Xanilax Sr 200mg Strip Of 10 Tablets,134,2303,Electronics,2
Xantox 4mg Cap 10's,1716,2304,Electronics,2
Xantox 4 Mg Capsule 30,873,2305,Electronics,2
Xantox Glo Tablet 10's,260,2306,Electronics,2
Xarelto 10mg Strip Of 7 Tablets,359,2307,Electronics,2
Xarelto 15mg Strip Of 28 Tablets,1610,2308,Electronics,2
Xarelto 20mg Strip Of 28 Tablets,273,2309,Electronics,2
Xarelto 15mg 14's Tab,934,2310,Electronics,2
Xarelto 20mg 14's Tab,410,2311,Electronics,2
Xarelto 2.5mg Tab 14's,1263,2312,Electronics,2
Xarelto 20mg Strip Of 98 (60+38 Free) Tablets,1742,2313,Electronics,2
Xarelto 15mg Box Of 98 (60+38 Free) Tablets,1824,2314,Electronics,2
Xaria Plus Tablet,1505,2315,Electronics,2
Xbaren 300mg Tab,1170,2316,Electronics,2
Xbaren 450mg Tab,1191,2317,Electronics,2
Xbaren 600mg Tab,1495,2318,Electronics,2
Xbira 250mg Bottle Of 120 Tablets,896,2319,Electronics,2
Xedge Cap,236,2320,Electronics,2
Xeloda 500mg Tablet 10's,1415,2321,Electronics,2
Xerigo Container Of 50gm Cream,1551,2322,Electronics,2
Xerina Cream 50gm,1333,2323,Electronics,2
Xerina Soft Cream 50gm,466,2324,Electronics,2
Xerina Soft Lotion 100ml,1596,2325,Electronics,2
Xerolene Cream 50gm,1370,2326,Electronics,2
Xetox 500mg Strip Of 10 Tablets,1249,2327,Electronics,2
Xevor 5mg Tablet,710,2328,Electronics,2
Xfert F Tablet 10's,1759,2329,Electronics,2
Xgain Shampoo 100ml,1676,2330,Electronics,2
Xgain Shampoo 200ml,285,2331,Electronics,2
Xgeva 120mg Injection 1.7ml,137,2332,Electronics,2
Xigduo Xr 10mg/500mg Strip Of 7 Tablets,1782,2333,Electronics,2
Xigduo Xr 10mg/1000mg Tab 7's,601,2334,Electronics,2
Xigduo 5/1000 Mg Tab 14's,758,2335,Electronics,2
Xilia M1 Tab,285,2336,Electronics,2
Xilia M2 Tab,376,2337,Electronics,2
Xilia Trio 1mg Tablet,126,2338,Electronics,2
Xilia Trio 2mg Tablet,948,2339,Electronics,2
Xinbest Cream,1453,2340,Electronics,2
Xinyung Gel,113,2341,Electronics,2
Xirtam 20mg Tablet,441,2342,Electronics,2
Xirtam 40mg Tablet,1256,2343,Electronics,2
Xirtam H Tablet,1713,2344,Electronics,2
Xirtam Am Strip Of 10 Tablets,870,2345,Electronics,2
Xlha Eye Drops 10ml,899,2346,Electronics,2
Xmet 500mg Strip Of 15 Tablets,1760,2347,Electronics,2
Xmet Sr 1gm Strip Of 15 Tablets,775,2348,Electronics,2
Xmet Sr 500mg Strip Of 15 Tablets,778,2349,Electronics,2
Xmet Trio 500/0.2/1 Tab 10's,1224,2350,Electronics,2
Xmet Trio 500mg/0.2mg/2mg Tab 10's,1109,2351,Electronics,2
Xmet Trio 500/0.3/2 Mg Tab 10's,794,2352,Electronics,2
Xovatra Eye Drops,1951,2353,Electronics,2
Xovoltib 40mg Strip Of 7 Tablets,867,2354,Electronics,2
Xovoltib 30mg Strip Of 7 Tablets,1119,2355,Electronics,2
Xpect B Mixed Fruit Flavour Sugar Free Bottle Of 100ml Syrup,694,2356,Electronics,2
Xplode Tablet 10's,1657,2357,Electronics,2
Xplode Tin Of 200gm Powder,568,2358,Electronics,2
Xplode Chocolate Flavour Tin Of 200gm Powder,286,2359,Electronics,2
Xstan Am Strip Of 15 Tablets,1690,2360,Electronics,2
Xstan H Strip Of 15 Tablets,1313,2361,Electronics,2
Xt Para 1000mg Tab 12's,1579,2362,Electronics,2
Xtane 25mg Bottle Of 30 Tablets,1427,2363,Electronics,2
Xtor 10mg Strip Of 10 Tablets,303,2364,Electronics,2
Xtor 80mg Tablet,879,2365,Electronics,2
Xtor 20mg Tablet,1678,2366,Electronics,2
Xtor 5mg Tablet,806,2367,Electronics,2
Xtor Ez 10mg Tablet,1176,2368,Electronics,2
Xtor F Tablet,1528,2369,Electronics,2
Xtor 40mg Tablet,657,2370,Electronics,2
Xtra Denser Hair Serum 50ml,568,2371,Electronics,2
Xtracal Tablet,1755,2372,Electronics,2
Xtracal Pm Tablet,1415,2373,Electronics,2
Xtracal K2 Tablet,720,2374,Electronics,2
Xtracal Hd Tab 15's,1171,2375,Electronics,2
Xtracal Ct Strip Of 15 Tablets,1059,2376,Electronics,2
Xtraday Cap 10's,1469,2377,Electronics,2
Xtraglo Strip Of 10 Tablets,399,2378,Electronics,2
Xtralite Cream 15gm,299,2379,Electronics,2
Xultophy 100/3.6 Inj Pen 3ml,1513,2380,Electronics,2
Xygrel 90mg Tablet 10's,1001,2381,Electronics,2
Xykaa Mr 500mg/4mg Strip Of 10 Tablets,173,2382,Electronics,2
Xykaa Mr 8mg Tablet,673,2383,Electronics,2
Xykaa Bd 1000mg Strip Of 10 Tablets,1991,2384,Electronics,2
Xylocaine 2% Jelly 50gm,491,2385,Electronics,2
Xylomist 0.1% Nasal Drops 10ml,1303,2386,Electronics,2
Xymex Orange Flav Syp 200ml,930,2387,Electronics,2
Xymoheal D Tablet,1344,2388,Electronics,2
Xymoheal Spray,391,2389,Electronics,2
Xyzal 5mg Strip Of 15 Tablets,1901,2390,Electronics,2
Xyzal Syp,780,2391,Electronics,2
Xyzal 10mg Tablet,1914,2392,Electronics,2
Xyzal M Tablet 15's,329,2393,Electronics,2
T Bact 2% Ointment 15gm,585,2394,Electronics,2
Tacroz Forte 0.1% Oint 20gm,1579,2395,Electronics,2
Tacroren 1mg Capsule,464,2396,Electronics,2
Tazloc Trio 40mg Tablet,538,2397,Electronics,2
Tazloc 40mg Strip Of 10 Tablets,290,2398,Electronics,2
Tazloc H 40mg Strip Of 10 Tablets,830,2399,Electronics,2
Tazloc Am 40mg Strip Of 10 Tablets,629,2400,Electronics,2
Tazloc Beta 25mg Tablet,1817,2401,Electronics,2
Tazloc Beta 50mg Tablet,865,2402,Electronics,2
Tazloc Ct 80mg Tablet,569,2403,Electronics,2
Tazloc Ct 40mg/12.5mg Tab 10's,320,2404,Electronics,2
Telekast F Tablet,1669,2405,Electronics,2
Telekast L Tab 15's,566,2406,Electronics,2
Telista H 40mg Strip Of 15 Tablets,878,2407,Electronics,2
Telista 40mg Strip Of 15 Tablets,1850,2408,Electronics,2
Telista Am 40mg Strip Of 15 Tablets,1434,2409,Electronics,2
Telma H 80mg Strip Of 15 Tablets,440,2410,Electronics,2
Telma H 40mg Strip Of 15 Tablets,173,2411,Electronics,2
Telma 80mg Strip Of 15 Tablets,1774,2412,Electronics,2
Telma Am 40/5mg Tablet 15's,1957,2413,Electronics,2
Telma 40mg Strip Of 15 Tablets,1014,2414,Electronics,2
Telma Am 80mg Strip Of 15 Tablets,1533,2415,Electronics,2
Telma 20mg Strip Of 15 Tablets,1119,2416,Electronics,2
Telma Amh 40mg Strip Of 15 Tablets,1208,2417,Electronics,2
Telma Ct 40/12.5 Mg Tab 15`s,1340,2418,Electronics,2
Telma 40mg Strip Of 30 Tablets,1870,2419,Electronics,2
Telma H 40mg Strip Of 30 Tablets,253,2420,Electronics,2
Telma 20mg Strip Of 30 Tablets,690,2421,Electronics,2
Telma Ct 40/6.25 Tab 15's,562,2422,Electronics,2
Telmikind 40mg Strip Of 10 Tablets,1806,2423,Electronics,2
Telmikind H 40mg Strip Of 10 Tablets,1067,2424,Electronics,2
Telmikind Am 40mg Strip Of 10 Tablets,1440,2425,Electronics,2
Telsartan Am 40mg Tablet,604,2426,Electronics,2
Telsar Beta 50mg Tab 10's,1975,2427,Electronics,2
Telsar H 40mg Strip Of 15 Tablets,826,2428,Electronics,2
Telsar 40mg Strip Of 15 Tablets,767,2429,Electronics,2
Telsar Beta 25mg Tab,1417,2430,Electronics,2
Telsartan H 40mg Strip Of 14 Tablets,191,2431,Electronics,2
Telsartan 40mg Tablet 14's,1912,2432,Electronics,2
Telvas 3d Tablet,463,2433,Electronics,2
Telvas 40mg Tablet,898,2434,Electronics,2
Telvas H 40/12.5mg Tablet 10's,964,2435,Electronics,2
Telvas Am 40mg Tablet,1653,2436,Electronics,2
Tendia 20mg Strip Of 10 Tablets,1377,2437,Electronics,2
Tendia M Strip Of 10 Tablets,566,2438,Electronics,2
Tendia M Forte Strip Of 10 Tablets,186,2439,Electronics,2
Tendocare Strip Of 15 Tablets,1869,2440,Electronics,2
Tendocare Forte Strip Of 15 Tablets,1384,2441,Electronics,2
Tenebite M 20/500mg Tab 15's,1087,2442,Electronics,2
Tenebite 20mg Tab 15's,121,2443,Electronics,2
Tenepride M 500 Strip Of 15 Tablets,1205,2444,Electronics,2
Teneza 20mg Strip Of 10 Tablets,1724,2445,Electronics,2
Teneza M 500mg Strip Of 10 Tablets,706,2446,Electronics,2
Tenglyn 20mg Strip Of 15 Tablets,1990,2447,Electronics,2
Tenglyn M 500mg Strip Of 15 Tablets,1362,2448,Electronics,2
Teniva M Strip Of 15 Tablets,947,2449,Electronics,2
Teniva 20mg Tablet 20's,902,2450,Electronics,2
Tenlimac 20mg Tablet,1329,2451,Electronics,2
Tenlimac M 500mg Strip Of 10 Tablets,287,2452,Electronics,2
Tenvir 300mg Bottle Of 30 Tablets,1858,2453,Electronics,2
Tetrafol Plus Tablet,609,2454,Electronics,2
Thyronorm 25mcg Bottle Of 120 Tablets,783,2455,Electronics,2
Thyronorm 75mcg Tablet 120's,1415,2456,Electronics,2
Thyronorm 50mcg Bottle Of 120 Tablets,473,2457,Electronics,2
Thyronorm 100mcg 120's,315,2458,Electronics,2
Tiova Inhaler 200md,420,2459,Electronics,2
Tocofil 200mg Strip Of 10 Capsules,814,2460,Electronics,2
Tolvat 15mg Strip Of 4 Tablets,1219,2461,Electronics,2
Tonact 10mg Strip Of 15 Tablets,1589,2462,Electronics,2
Tonact 20mg Strip Of 15 Tablets,1945,2463,Electronics,2
Tonact 80mg Tablet,1863,2464,Electronics,2
Tonact Tg 10mg Strip Of 15 Tablets,1029,2465,Electronics,2
Tonact 40mg Strip Of 15 Tablets,1035,2466,Electronics,2
Topamac 100mg Tablet,1811,2467,Electronics,2
Topamac 50mg Tablet,616,2468,Electronics,2
Torleva 500mg Tablet,1967,2469,Electronics,2
Toujeo Solostar 300u/ml Injection 1.5ml,1878,2470,Electronics,2
Tracnil Sachet,1278,2471,Electronics,2
Trajenta 5mg Strip Of 10 Tablets,1927,2472,Electronics,2
Trajenta Duo 2.5/1000mg Tablet,836,2473,Electronics,2
Trajenta Duo 2.5/500mg Tablet,1891,2474,Electronics,2
Travatan Bottle Of 2.5ml Eye Drops,178,2475,Electronics,2
Travacom Eye Drops,377,2476,Electronics,2
Tresiba 100iu Flex Touch Pen Injection 3ml,1363,2477,Electronics,2
Tresiba 100iu Penfill 3ml,1107,2478,Electronics,2
Triolmesar 40mg Strip Of 10 Tablets,811,2479,Electronics,2
Triolmesar 20mg Tablet,339,2480,Electronics,2
Triolmezest 20mg Tablet,1347,2481,Electronics,2
Triolmezest 40mg Tablet,583,2482,Electronics,2
Trivolib 1mg Tab,1315,2483,Electronics,2
Trivolib 2mg Strip Of 10 Tablets,595,2484,Electronics,2
Trivolib Forte 2mg Strip Of 10 Tablets,283,2485,Electronics,2
Trivoglitor 2mg Tab,918,2486,Electronics,2
Trulicity 1.5 Inj Pen 0.5ml 2's,1471,2487,Electronics,2
Tugain 10% Solution 60ml,102,2488,Electronics,2
Tugain Men Soln 60ml,1604,2489,Electronics,2
3 D Plus Skin Cream,315,2490,Electronics,2
5 Mono Sr 30mg Tablet,998,2491,Electronics,2
9 M Fol Cap 10's,806,2492,Electronics,2
3 D Tube Of 10gm Cream,263,2493,Electronics,2
4u Q10 Cap,1545,2494,Electronics,2
4u Q10 Plus Cap,174,2495,Electronics,2
4u Q10 Forte Bottle Of 30 Capsules,709,2496,Electronics,2
4quin Eye Drops,735,2497,Electronics,2
4quin 0.5% Eye Oint,1685,2498,Electronics,2
4quin Kt Eye Drops,380,2499,Electronics,2
4quin Lot Eye Drops,970,2500,Electronics,2
3vc Vag Suppositories 3's,171,2501,Electronics,2
50 Fit Cap,1583,2502,Electronics,2
1 Al M Tablet,1529,2503,Electronics,2
3 Nite Suppositories,1956,2504,Electronics,2
1m Moisturising Cream Wash 100gm,687,2505,Electronics,2
2b 12 Strip Of 15 Capsules,1571,2506,Electronics,2
3d 60k Cap 4's,1951,2507,Electronics,2
4 G Well Tabs 10's,1032,2508,Electronics,2
9 M Fol D Cap,1036,2509,Electronics,2
1 Al Total Susp 60ml,1352,2510,Electronics,2
1 Al Syp,1552,2511,Electronics,2
1 Al 5mg Tablet,792,2512,Electronics,2
2b 12 Strip Of 10 Capsules,1778,2513,Electronics,2
6 Mp 50mg Strip Of 10 Tablets,1059,2514,Electronics,2
8x Shampoo 100ml,676,2515,Electronics,2
9 Pm Eye Drops,149,2516,Electronics,2
3 Kat 60mg Tablet,145,2517,Electronics,2
3 Tone Tc Syp,683,2518,Electronics,2
2 Act Tab,891,2519,Electronics,2
1 Al M Syp,1580,2520,Electronics,2
3 Metic Tab 10's,1109,2521,Electronics,2
4 Lub Eye Drops 10ml,1888,2522,Electronics,2
4 Lub Ultra Eye Drops 10ml,1093,2523,Electronics,2
9 Fb Sr 200 Tab 10's,745,2524,Electronics,2
25 Oxy Oral Spray 30 Doses 6ml,1079,2525,Electronics,2
1 Vita Gold Strip Of 10 Tablets,431,2526,Electronics,2
9 Fb Sr 300mg Strip Of 10 Tablets,621,2527,Electronics,2
36 D 60k Strip Of 4 Capsules,143,2528,Electronics,2
1derful Syp 200ml,1409,2529,Electronics,2
3 Efa Cap 10's,899,2530,Electronics,2
3d Forte Drops 15ml,981,2531,Electronics,2
3d Forte Syp 100ml,1883,2532,Electronics,2
4quin Brom Eye Drops,1445,2533,Electronics,2
4 Quin D Eye Drops 5ml,1317,2534,Electronics,2
4 Quin D Eye Drops 10ml,1110,2535,Electronics,2
3d Forte 60k Tab 4`s,1192,2536,Electronics,2
1 Al 10mg Strip Of 15 Tablets,732,2537,Electronics,2
4k Peg Lemon Mint Flavour Jar Of 105gm Granules,1008,2538,Electronics,2
4ph 40 Mg Tablet 15,819,2539,Electronics,2
4u Q10 Forte Capsule 10's,825,2540,Electronics,2
4u Q10 Gold 100mg Cap 10's,1673,2541,Electronics,2
2 Baconil Tts20 14mg Patch 1's,1474,2542,Electronics,2
2 Baconil Loy Mint Sf 4mg Tab 10's,1974,2543,Electronics,2
6 Art Tab 10's,1790,2544,Electronics,2
2sitol Tablet 10's,1773,2545,Electronics,2
2 Azole Cream 20gm,641,2546,Electronics,2
7 La Sf Susp 200ml,101,2547,Electronics,2
1 Al Total Neo Tab 10's,1013,2548,Electronics,2
5d Cream 15gm,836,2549,Electronics,2
1m Ph 6.8 Intimate Cream Wash 100gm,1361,2550,Electronics,2
1m Intimate Cream Wash Ph 3.5 100gm,1006,2551,Electronics,2
4 All Cap 10's,1300,2552,Electronics,2
3c Plus Tab 10's,1506,2553,Electronics,2
4ph Tablet 10's,1330,2554,Electronics,2
3d Forte Cm Tablet 10's,1068,2555,Electronics,2
3d Forte Syrup 150ml,1703,2556,Electronics,2
5 Alpha R D Capsule 10's,1573,2557,Electronics,2
4k Peg Plus Granules 138.15gm,329,2558,Electronics,2
4g Pine Strip 10 Veg Capsules,721,2559,Electronics,2
S Numlo 2.5 Tab 15's,561,2560,Electronics,2
S Numlo 5 Tab 15's,928,2561,Electronics,2
Saaz 500mg Strip Of 10 Tablets,1594,2562,Electronics,2
Saaz Ds 1gm Strip Of 10 Tablets,415,2563,Electronics,2
Sandocal 500mg Strip Of 30 Tablets,1580,2564,Electronics,2
Sartel Am 40mg Strip Of 15 Tablets,716,2565,Electronics,2
Sartel 40mg Strip Of 15 Tablets,527,2566,Electronics,2
Sartel H 40mg Strip Of 15 Tablets,226,2567,Electronics,2
Sazo 1gm Strip Of 15 Tablets,1382,2568,Electronics,2
Sazo 500mg Tablet,487,2569,Electronics,2
Sebowash Shampoo 100ml,554,2570,Electronics,2
Seder Om Tablet 10's,566,2571,Electronics,2
Seloken Xl 50mg Strip Of 30 Tablets,679,2572,Electronics,2
Seloken Xl 25mg Strip Of 30 Tablets,107,2573,Electronics,2
Sequadra Box Of 30 Capsules And 1 Inhaler,1644,2574,Electronics,2
Seretide 50/250 Accuhaler 60's,1488,2575,Electronics,2
Seroflo 125mcg Bottle Of 120md Inhaler,576,2576,Electronics,2
Seroflo 250mcg Inhaler 120md,1162,2577,Electronics,2
Seroflo 250mcg Rotacaps 30's,1287,2578,Electronics,2
Seromune 500mg Tab 10's,557,2579,Electronics,2
Sevcar 400mg Strip Of 10 Tablets,1880,2580,Electronics,2
Sevcar 800mg Tablet,567,2581,Electronics,2
Sevenseas Original Capsule 100`s,266,2582,Electronics,2
Shelcal 250mg Tablet,1499,2583,Electronics,2
Shelcal Hd Strip Of 15 Tablets,1121,2584,Electronics,2
Shelcal 500mg Strip Of 15 Tablets,176,2585,Electronics,2
Shelcal M Tablet,1909,2586,Electronics,2
Shelcal Os 500mg Strip Of 15 Tablets,1964,2587,Electronics,2
Shelcal Ct Strip Of 15 Tablets,1095,2588,Electronics,2
Shelcal Hd 12 Tablet,1550,2589,Electronics,2
Shelcal Xt Strip Of 15 Tablets,1955,2590,Electronics,2
Sildoo 8mg Capsule,1130,2591,Electronics,2
Silodal 8mg Capsule,175,2592,Electronics,2
Silodal D 8mg Combipack Capsule 20's,433,2593,Electronics,2
Silodal D 8mg Capsule 10's,337,2594,Electronics,2
Silofast 8 Strip Of 15 Capsules,1359,2595,Electronics,2
Silofast D 8 Combipack 20's,924,2596,Electronics,2
Silotime D Strip Of 10 Capsules,1503,2597,Electronics,2
Simbrinza Eye Drops 5ml,667,2598,Electronics,2
Similac Neosure Dha + Natural Vitamin E Powder 400gm,983,2599,Electronics,2
Simyl Mct Powder 400gm,1620,2600,Electronics,2
Sobisis 500mg Strip Of 10 Tablets,1334,2601,Electronics,2
Sobisis Forte 1gm Tab 10's,1176,2602,Electronics,2
Soliten 5mg Tablet,972,2603,Electronics,2
Sompraz L Capsule,718,2604,Electronics,2
Sompraz 40 Strip Of 15 Tablets,207,2605,Electronics,2
Sompraz D 40mg Cap 15's,1505,2606,Electronics,2
Soranib 200mg Bottle Of 30 Tablets,139,2607,Electronics,2
Sorvate C Oint 20gm,864,2608,Electronics,2
Sotret 20mg Capsule,1273,2609,Electronics,2
Speedral Strip Of 10 Capsules,448,2610,Electronics,2
Spegra Tablet 30's,164,2611,Electronics,2
Sporanox 100mg Capsule,1348,2612,Electronics,2
Stamlo Beta 50mg Strip Of 15 Tablets,200,2613,Electronics,2
Stamlo T 40mg Tablet,1007,2614,Electronics,2
Stamlo 5mg Strip Of 30 Tablets,1600,2615,Electronics,2
Stamlo 2.5mg Tablet 30's,1573,2616,Electronics,2
Stanlip 145mg Tablet,462,2617,Electronics,2
Starpress Am Xl 50mg Tab,1876,2618,Electronics,2
Starpress Xl 25mg Strip Of 15 Tablets,107,2619,Electronics,2
Starpress Xl 50mg Strip Of 15 Tablets,1362,2620,Electronics,2
Stator 10mg Strip Of 15 Tablets,1293,2621,Electronics,2
Stator 20mg Strip Of 15 Tablets,1643,2622,Electronics,2
Stator F Tab 15's,330,2623,Electronics,2
Stiloz 100mg Tab 15's,422,2624,Electronics,2
Stiloz 50mg Tab 15's,1029,2625,Electronics,2
Storvas 40mg Tablet,1693,2626,Electronics,2
Storvas Ez 10mg Tablet,878,2627,Electronics,2
Storvas 80mg Tablet,1995,2628,Electronics,2
Storvas 10mg Strip Of 15 Tablets,1226,2629,Electronics,2
Storvas 20mg Strip Of 15 Tablets,1717,2630,Electronics,2
Sulisent 100 Mg Tab 10's,521,2631,Electronics,2
Supracal Strip Of 15 Tablets,980,2632,Electronics,2
Supracal K2 Tablet,1515,2633,Electronics,2
Supracal Hd Strip Of 15 Tablets,1892,2634,Electronics,2
Supracal Pro Plus Strip Of 15 Tablets,1046,2635,Electronics,2
Surbex Gold Strip Of 10 Capsules,502,2636,Electronics,2
Surbex Xt Strip Of 15 Tablet,507,2637,Electronics,2
Susten 200mg Strip Of 10 Capsules,1033,2638,Electronics,2
Susten 400mg Cap,183,2639,Electronics,2
Susten Sr 200mg Tablet,914,2640,Electronics,2
Susten Sr 300mg Tablet,1404,2641,Electronics,2
Susten Sr 400mg Tablet,314,2642,Electronics,2
Symbicort Turbuhaler 160/4.5 Inhaler 60md,324,2643,Electronics,2
Syncapone 100mg Tablet,1413,2644,Electronics,2
Syndopa Plus Strip Of 15 Tablets,1552,2645,Electronics,2
Synprotik Caps,941,2646,Electronics,2
Syntran 200mg Capsule,1277,2647,Electronics,2
Syntran 100mg Strip Of 10 Capsules,1014,2648,Electronics,2
Systane Ultra Eye Drops,408,2649,Electronics,2
Rabemac Dsr Strip Of 10 Capsules,1248,2650,Electronics,2
Rabium Dsr Strip Of 15 Capsules,1847,2651,Electronics,2
Rablet D Capsule,1091,2652,Electronics,2
Rablet 20mg Strip Of 15 Tablets,563,2653,Electronics,2
Ramistar 5mg Strip Of 15 Tablets,1237,2654,Electronics,2
Ranolaz 500mg Tab,496,2655,Electronics,2
Ranozex 500mg Strip Of 10 Tablets,1028,2656,Electronics,2
Rantac 150mg Strip Of 30 Tablets,594,2657,Electronics,2
Ranx 500mg Strip Of 15 Tablets,1518,2658,Electronics,2
